agent,model,omega,beta,ll,group,ntrials,exp,prolificID
6699628702676370f9e96d92,map,0.3649571035988629,4.9932643957436085,54.451562927661115,combined,460,FullPilot13,6699628702676370f9e96d92
66d9e6817a3bfbc48269c66d,map,0.09065040270797914,0.5489802546799183,97.01106195620606,value,460,FullPilot13,66d9e6817a3bfbc48269c66d
5ecc6fb87c7c7646490f3cf8,map,0.13470458984375006,6.708984375,42.69725272008625,value,460,FullPilot13,5ecc6fb87c7c7646490f3cf8
66ff98ad62f57f7204a560f7,map,1.9073486334786338e-07,10.738391876220703,12.981146984288845,value,460,FullPilot13,66ff98ad62f57f7204a560f7
66c7abc47de7196e9cac1014,map,0.08370728891914048,8.070866358393687,41.23150818594983,value,460,FullPilot13,66c7abc47de7196e9cac1014
66e58e209ba96e130b779a3a,map,0.5403980692848563,0.6218633055686951,97.98006418333753,combined,460,FullPilot13,66e58e209ba96e130b779a3a
66ff23b19b9e211878a17f7c,map,0.2890625,0.0,99.81319397183192,random,460,FullPilot13,66ff23b19b9e211878a17f7c
65c140b80efce0ed096216e3,map,0.999994659423828,0.286865234375,98.42218916928411,random,460,FullPilot13,65c140b80efce0ed096216e3
669628f0762cf2bfc381c161,map,0.9999999999534338,3.5173975536599755,48.75194559885202,perceptual,460,FullPilot12,669628f0762cf2bfc381c161
66d9b86591a5610c3492d5d9,map,0.6076415538787842,2.696056365966797,72.94823184025311,combined,460,FullPilot12,66d9b86591a5610c3492d5d9
5484d361fdf99b0379939d5b,map,0.4739593144506216,6.282778158783913,44.69959714394309,combined,460,FullPilot12,5484d361fdf99b0379939d5b
66fc60b6f59bcb7d6dba7d4f,map,0.9999999970197677,1.252644658088684,84.96264416741614,perceptual,460,FullPilot12,66fc60b6f59bcb7d6dba7d4f
5eea537ffd89d01283ffac22,map,0.29200134277343753,3.14208984375,72.29348384624764,value,460,FullPilot13,5eea537ffd89d01283ffac22
5d9cb58ee8783f0019c8bd06,map,0.9365565240848809,2.5120299495756626,57.633710233173076,perceptual,460,FullPilot12,5d9cb58ee8783f0019c8bd06
66ff78d78ef858fc026f7718,map,0.19143433142453437,6.327808722853661,45.529853668408016,value,460,FullPilot13,66ff78d78ef858fc026f7718
6150fb8383f88eae3e5c795a,map,0.862054443359375,0.75836181640625,94.74483341341276,perceptual,460,FullPilot12,6150fb8383f88eae3e5c795a
66e45c30d5be0907ea25a45b,map,0.6891845703125,0.0,99.81319397183192,random,460,FullPilot13,66e45c30d5be0907ea25a45b
62865e3456c142785cfad2a7,map,0.49627151489257815,2.149658203125,85.39632184591355,combined,458,FullPilot12,62865e3456c142785cfad2a7
65e20689e9a511366b03cc13,map,0.7814874174073339,1.0647252202033997,93.62546784068314,perceptual,463,FullPilot13,65e20689e9a511366b03cc13
63197f9b80d9c0d22597a837,map,0.830593580007553,1.6122019290924072,83.45569136383224,perceptual,460,FullPilot13,63197f9b80d9c0d22597a837
66eefcfef4a122e447c654d1,map,0.7170623779296874,4.114990234375,47.308855860897175,perceptual,460,FullPilot12,66eefcfef4a122e447c654d1
66cbc2627559d53c0e3e4ac4,map,0.20470423027873041,2.7363867312669754,71.3545053766876,value,460,FullPilot12,66cbc2627559d53c0e3e4ac4
668180f26a3b162091510589,map,0.3232574462890625,3.55743408203125,64.05601412311341,value,460,FullPilot12,668180f26a3b162091510589
661571d6cc16ee34676734df,map,0.9246833801269531,4.76226806640625,33.9622750967804,perceptual,460,FullPilot13,661571d6cc16ee34676734df
5ee738a018d5a84caa7e0f2a,map,0.6327821212938943,7.119429548401968,39.51060189402686,combined,460,FullPilot12,5ee738a018d5a84caa7e0f2a
66ffb576e0cde42ca9ea7fa7,map,0.999994659423828,1.26861572265625,79.02789869135461,perceptual,460,FullPilot12,66ffb576e0cde42ca9ea7fa7
663784abc88d62265def75ea,map,0.9198395248036831,5.388627951033413,39.139475730407405,perceptual,460,FullPilot12,663784abc88d62265def75ea
5da4152a3ab39a0011295a3e,map,0.36422223281115296,0.8959481120109558,95.90443903564062,combined,460,FullPilot12,5da4152a3ab39a0011295a3e
66182d2b06cbee83d298b517,map,0.97955322265625,9.720458984375,18.01036537431095,perceptual,460,FullPilot12,66182d2b06cbee83d298b517
66c7f746e43985cfcb2c99e6,map,0.5685496076475829,4.4236961379647255,53.893026428636844,combined,460,FullPilot12,66c7f746e43985cfcb2c99e6
66ee262c64a810b7ec1371e9,map,0.7909530989825726,3.7563488632440567,53.30748755266174,perceptual,460,FullPilot12,66ee262c64a810b7ec1371e9
628de7e8ff1744a9717d7883,map,0.7164185089670354,0.2778683922952041,99.5228386421964,random,460,FullPilot12,628de7e8ff1744a9717d7883
66e74251d30f3f96be79e2f0,map,0.03735885620117191,7.308349609375,14.536435874417243,value,460,FullPilot12,66e74251d30f3f96be79e2f0
