Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65dde1aba003b58f321b45a7,5f765a3c8a6ec010370c9cc1,APPROVED,Not Applicable,2024-02-27T13:20:54.274000Z,2024-02-27T13:45:21.612000Z,2024-02-27T16:27:30.571000Z,2024-02-27T13:45:22.847000Z,1468.0,CJFYZJY7,5483,26,Male,White,United States,United States,United States,English,No,Full-Time
65dde787937bf4aa2d72058e,6579d5a22e0a15c71dd52086,APPROVED,Not Applicable,2024-02-27T13:45:57.487000Z,2024-02-27T14:19:48.615000Z,2024-02-27T14:51:04.787000Z,2024-02-27T14:19:49.685000Z,2032.0,CJFYZJY7,4145,48,Male,Other,United States,United States,United States,English,No,Full-Time
65dde78bc77c6eb19743402c,5c23c03889f035000173d7d7,APPROVED,Not Applicable,2024-02-27T13:45:55.943000Z,2024-02-27T14:06:57.699000Z,2024-02-27T16:27:30.814000Z,2024-02-27T14:06:58.948000Z,1262.0,CJFYZJY7,13676,33,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
65dde9f7ae4c86df95a0f70a,65593fba029061f69cd8b6ab,APPROVED,Not Applicable,2024-02-27T13:56:13.450000Z,2024-02-27T14:18:07.591000Z,2024-02-27T16:27:30.998000Z,2024-02-27T14:18:08.407000Z,1315.0,CJFYZJY7,2235,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e871b904a91b9182798f71,6519c8ed2ac89f36ddeea7e2,APPROVED,Not Applicable,2024-03-06T13:38:01.827000Z,2024-03-06T14:12:30.984000Z,2024-03-06T16:05:08.182000Z,2024-03-06T14:12:31.699000Z,2070.0,CJFYZJY7,1226,52,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e871c6746d5ddaf2bba911,597fe89a1b41a20001749f57,APPROVED,Not Applicable,2024-03-06T13:38:14.905000Z,2024-03-06T14:00:05.219000Z,2024-03-06T16:05:08.621000Z,2024-03-06T14:01:35.120000Z,1311.0,CJFYZJY7,14136,47,Female,White,United States,United States,United States,English,No,Full-Time
65e87846746d5ddaf2bbac18,62fba37f3560a85b4eb94aac,APPROVED,Not Applicable,2024-03-06T14:06:02.973000Z,2024-03-06T14:54:30.274000Z,2024-03-06T16:05:08.901000Z,2024-03-06T14:54:30.942000Z,2908.0,CJFYZJY7,8288,48,Male,White,United States,United States,United States,English,No,Full-Time
65e87846d38b7bf60f0d5ebe,655fa05b1303f59972ea6555,APPROVED,Not Applicable,2024-03-06T14:06:09.931000Z,2024-03-06T14:32:53.339000Z,2024-03-06T16:05:09.205000Z,2024-03-06T14:32:54.312000Z,1604.0,CJFYZJY7,1740,34,Female,Black,United States,United States,United States,English,No,Full-Time
65e88737678ddc202bd222e1,5c78b032419dcc0014119082,APPROVED,Not Applicable,2024-03-06T15:09:46.526000Z,2024-03-06T15:38:00.592000Z,2024-03-06T16:05:09.492000Z,2024-03-06T15:38:01.619000Z,1695.0,CJFYZJY7,6263,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e9dfa705d31c4ea20c2c92,65b574d703587ccea5f0b519,APPROVED,Not Applicable,2024-03-07T15:39:25.218000Z,2024-03-07T16:09:32.383000Z,2024-03-08T16:25:55.855000Z,2024-03-07T16:09:34.068000Z,1808.0,CJFYZJY7,1248,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
